종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"356860","티엘비","KOSDAQ","우량기업부","31350","200","0.64","31100","32550","30800","385058","12208283700","308252950500","9832630"
"062860","티엘아이","KOSDAQ","관리종목(소속부없음)","5800","0","0.00","0","0","0","0","0","57261776000","9872720"
"413300","티엘엔지니어링","KONEX","일반기업부","2540","275","12.14","2490","2550","1930","28","64900","3316008100","1305515"
"363280","티와이홀딩스","KOSPI",,"3815","0","0.00","3815","3830","3800","452","1725005","192387657420","50429268"
"36328K","티와이홀딩스우","KOSPI",,"5170","30","0.58","5140","5240","5070","463","2379720","6426382380","1243014"
"321550","티움바이오","KOSDAQ","기술성장기업부","7620","-20","-0.26","7640","7730","7450","37955","288710060","197072196660","25862493"
"091810","티웨이항공","KOSPI",,"2860","-25","-0.87","2890","2935","2845","376970","1090751615","615983871360","215378976"
"004870","티웨이홀딩스","KOSPI",,"484","3","0.62","485","485","480","14810","7118206","54020059412","111611693"
"425040","티이엠씨","KOSDAQ","기술성장기업부","19100","-200","-1.04","19280","19280","19080","18127","346442610","406804444200","21298662"
"241790","티이엠씨씨엔에스","KOSDAQ","우량기업부","12350","-20","-0.16","12370","12370","12280","1387","17096770","123532529900","10002634"
"104480","티케이케미칼","KOSDAQ","우량기업부","1626","8","0.49","1614","1630","1614","10992","17793790","147795975684","90895434"
"081150","티플랙스","KOSDAQ","우량기업부","2910","-10","-0.34","2905","2935","2905","7547","21988510","70621049820","24268402"
"130740","티피씨글로벌","KOSDAQ","중견기업부","2405","10","0.42","2395","2430","2395","2465","5936375","27120412995","11276679"
"217880","틸론","KONEX","일반기업부","2050","56","2.81","2085","2085","2050","17","35270","21990944500","10727290"
"084730","팅크웨어","KOSDAQ","우량기업부","16050","40","0.25","15940","16090","15910","6098","97453770","178306255200","11109424"
"058530","파나케이아","KOSDAQ","관리종목(소속부없음)","1620","0","0.00","0","0","0","0","0","32527053360","20078428"
"440110","파두","KOSDAQ","기술성장기업부","17470","-100","-0.57","17560","17560","17310","40245","700565000","857293465340","49072322"
"034230","파라다이스","KOSDAQ","우량기업부","15020","100","0.67","14920","15030","14910","74506","1116249560","1378221306500","91759075"
"033540","파라텍","KOSDAQ","중견기업부","2180","20","0.93","2160","2185","2160","13329","28899420","81171868360","37234802"
"388870","파로스아이바이오","KOSDAQ","기술성장기업부","15930","-30","-0.19","16300","16330","15910","52397","844808720","205799064660","12918962"
"043200","파루","KOSDAQ","벤처기업부","639","1","0.16","644","646","639","2972","1911000","26712957285","41804315"
"214450","파마리서치","KOSDAQ GLOBAL","우량기업부","140700","4900","3.61","136500","141300","136400","44740","6257032600","1457518897800","10359054"
"217950","파마리서치바이오","KONEX","일반기업부","30000","50","0.17","30000","30000","30000","5","150000","121931730000","4064391"
"208340","파멥신","KOSDAQ","관리종목(소속부없음)","2915","0","0.00","0","0","0","0","0","88036229820","30201108"
"005690","파미셀","KOSPI",,"5770","-20","-0.35","5790","5830","5700","35412","203435180","346297882280","60016964"
"177830","파버나인","KOSDAQ","우량기업부","3430","-5","-0.15","3435","3435","3395","15560","53045400","49010422790","14288753"
"037070","파세코","KOSDAQ","우량기업부","9650","90","0.94","9560","9650","9410","3039","28947310","193000000000","20000000"
"150900","파수","KOSDAQ","벤처기업부","6550","20","0.31","6530","6600","6530","1130","7391290","76418339100","11666922"
"037030","파워넷","KOSDAQ","중견기업부","2735","0","0.00","2730","2745","2720","10845","29574640","56366714470","20609402"
"047310","파워로직스","KOSDAQ","중견기업부","7920","-40","-0.50","7970","7970","7850","44922","354826500","283019956560","35734843"
"266870","파워풀엑스","KONEX","일반기업부","632","82","14.91","632","632","632","10","6320","4050285760","6408680"
"368770","파이버프로","KOSDAQ","벤처기업부","4290","10","0.23","4285","4345","4215","91553","392541135","140944625250","32854225"
"170790","파이오링크","KOSDAQ","우량기업부","13960","80","0.58","14000","14100","13890","6053","84864950","95714366800","6856330"
"049120","파인디앤씨","KOSDAQ","벤처기업부","1370","-6","-0.44","1357","1395","1357","1134","1553385","59618294110","43517003"
"038950","파인디지털","KOSDAQ","중견기업부","4515","85","1.92","4490","4565","4480","5655","25459070","46101603975","10210765"
"441270","파인엠텍","KOSDAQ","중견기업부","8680","-20","-0.23","8690","8700","8640","15741","136421850","320540794840","36928663"
"106240","파인테크닉스","KOSDAQ","우량기업부","1386","-7","-0.50","1380","1393","1380","3538","4891421","22069357002","15923057"
"131760","파인텍","KOSDAQ","중견기업부","770","1","0.13","775","775","770","6160","4755492","33442318910","43431583"
"065690","파커스","KOSDAQ","투자주의환기종목(소속부없음)","1180","5","0.43","1196","1203","1176","15249","18186030","16578210580","14049331"
"140860","파크시스템스","KOSDAQ","우량기업부","159100","300","0.19","156900","159100","156600","1193","188436300","1109461416900","6973359"
"091700","파트론","KOSDAQ GLOBAL","우량기업부","8450","-50","-0.59","8500","8500","8350","36109","304340560","497858908300","58918214"
"202960","판도라티비","KONEX","일반기업부","1300","101","8.42","1200","1300","1200","12","14600","15490256600","11915582"
"032800","판타지오","KOSDAQ","중견기업부","220","2","0.92","218","221","216","840281","183705720","50552764680","229785294"
"318010","팜스빌","KOSDAQ","중견기업부","6450","-60","-0.92","6510","6580","6450","4870","31518190","51144230100","7929338"
"036580","팜스코","KOSPI",,"2935","10","0.34","2925","2935","2910","931","2717685","107796512705","36727943"
"027710","팜스토리","KOSDAQ","우량기업부","1634","1","0.06","1633","1645","1626","94488","154424784","182054724400","111416600"
"004720","팜젠사이언스","KOSPI",,"5400","30","0.56","5360","5400","5330","5594","30054020","98164035000","18178525"
"225590","패션플랫폼","KOSDAQ","우량기업부","1059","-8","-0.75","1055","1067","1055","2796","2958273","28208279067","26636713"
"054300","팬스타엔터프라이즈","KOSDAQ","벤처기업부","665","-2","-0.30","668","668","660","27465","18166486","44545620175","66985895"
"068050","팬엔터테인먼트","KOSDAQ","우량기업부","2845","10","0.35","2835","2845","2815","3440","9706240","78789646220","27694076"
"028670","팬오션","KOSPI",,"4655","120","2.65","4550","4720","4515","4489087","20821247615","2488421078360","534569512"
"222110","팬젠","KOSDAQ","기술성장기업부","6030","90","1.52","5990","6040","5990","626","3753490","68830538490","11414683"
"271830","팸텍","KOSDAQ","벤처기업부","3425","10","0.29","3415","3450","3390","27249","93006410","101003941850","29490202"
"010820","퍼스텍","KOSPI",,"3430","5","0.15","3425","3455","3395","86339","295295470","167287747340","48771938"
"016800","퍼시스","KOSPI",,"38300","-200","-0.52","38500","38500","38200","88","3369850","440450000000","11500000"
"263750","펄어비스","KOSDAQ GLOBAL","우량기업부","32900","-50","-0.15","32800","32900","32450","30312","992023300","2113754429500","64247855"
"251970","펌텍코리아","KOSDAQ","우량기업부","27500","400","1.48","27250","27650","27100","5629","154419050","341000000000","12400000"
"001020","페이퍼코리아","KOSPI",,"854","8","0.95","841","859","841","11131","9434749","151997749302","177983313"
"327610","펨토바이오메드","KONEX","일반기업부","8200","150","1.86","8200","8200","8200","1","8200","68890430400","8401272"
"168360","펨트론","KOSDAQ","벤처기업부","8870","-70","-0.78","8970","8970","8790","25356","224584270","188827079080","21288284"
"087010","펩트론","KOSDAQ","기술성장기업부","31250","500","1.63","31250","31550","31000","56057","1754680450","644589156250","20626853"
"090080","평화산업","KOSPI",,"1123","3","0.27","1120","1128","1118","8724","9763139","61655236857","54902259"
"010770","평화홀딩스","KOSPI",,"3030","15","0.50","3000","3030","3000","296","894580","44315161980","14625466"
"119500","포메탈","KOSDAQ","중견기업부","3510","20","0.57","3500","3520","3490","9168","32165255","41583784320","11847232"
"389140","포바이포","KOSDAQ","벤처기업부","9590","-250","-2.54","9900","10000","9560","80528","782759130","106192323650","11073235"
"105760","포스뱅크","KOSDAQ","벤처기업부","11660","0","0.00","11550","11750","11540","18862","219496970","109084955100","9355485"
"022100","포스코DX","KOSPI",,"42500","200","0.47","42300","42500","41850","67690","2854408500","6461475982500","152034729"
"058430","포스코스틸리온","KOSPI",,"46450","0","0.00","46750","47300","46450","8014","375378250","278700000000","6000000"
"009520","포스코엠텍","KOSDAQ","우량기업부","20600","-100","-0.48","20800","20850","20500","20942","432551400","857839681800","41642703"
"047050","포스코인터내셔널","KOSPI",,"46500","-350","-0.75","46900","47000","46400","27866","1297352100","8180409642000","175922788"
"003670","포스코퓨처엠","KOSPI",,"280500","-2000","-0.71","283000","283000","278500","28122","7881041000","21728433210000","77463220"
"189690","포시에스","KOSDAQ","벤처기업부","2940","-15","-0.51","2940","2950","2910","65551","192083545","80326588860","27321969"
"318020","포인트모바일","KOSDAQ","중견기업부","7410","10","0.14","7400","7440","7330","15309","112947540","93827435520","12662272"
"256630","포인트엔지니어링","KOSDAQ","벤처기업부","1892","-20","-1.05","1911","1911","1880","1906","3593439","109730460224","57997072"
"331380","포커스에이치엔에스","KOSDAQ","벤처기업부","2120","5","0.24","2125","2130","2115","4275","9089270","40382993840","19048582"
"472850","폰드그룹","KOSDAQ","중견기업부","6520","10","0.15","6500","6540","6420","12758","82487410","210882443160","32343933"
"039980","폴라리스AI","KOSDAQ","중견기업부","3780","40","1.07","3900","3965","3745","19139278","73483054130","270940031460","71677257"
"041910","폴라리스AI파마","KOSDAQ","중견기업부","10970","-870","-7.35","11780","11810","10950","721428","8225387920","130523945110","11898263"
"234100","폴라리스세원","KOSDAQ","우량기업부","1904","-26","-1.35","1931","1940","1891","199036","379626699","103471448192","54344248"
"041020","폴라리스오피스","KOSDAQ","우량기업부","7580","-290","-3.68","7890","7940","7520","2746152","21076232630","376919274840","49725498"
"114630","폴라리스우노","KOSDAQ","우량기업부","723","-9","-1.23","727","733","716","226651","163955437","56218707204","77757548"
"290720","푸드나무","KOSDAQ","중견기업부","5500","-50","-0.90","5590","5590","5480","1465","8063840","73716819000","13403058"
"005670","푸드웰","KOSDAQ","우량기업부","4820","10","0.21","4810","4885","4805","448","2161205","48200000000","10000000"
"094940","푸른기술","KOSDAQ","벤처기업부","8040","-10","-0.12","8010","8050","8000","5579","44727320","67225543440","8361386"
"007330","푸른저축은행","KOSDAQ","우량기업부","9340","-20","-0.21","9360","9390","9340","6321","59090560","140873352000","15082800"
"017810","풀무원","KOSPI",,"12280","110","0.90","12170","12300","12110","6567","80251410","468120255760","38120542"
"093380","풍강","KOSDAQ","우량기업부","3615","55","1.54","3575","3615","3575","1148","4134055","35713716495","9879313"
"023900","풍국주정","KOSDAQ","우량기업부","12220","50","0.41","12140","12250","12140","2818","34408680","153972000000","12600000"
"103140","풍산","KOSPI",,"71300","-2600","-3.52","74300","74400","71100","132473","9590982900","1998131021400","28024278"
"005810","풍산홀딩스","KOSPI",,"31450","-400","-1.26","31900","31900","31450","6481","205039650","453423833400","14417292"
"371950","풍원정밀","KOSDAQ","기술성장기업부","10520","50","0.48","10500","10870","10490","189581","2024431690","221345933760","21040488"
"370090","퓨런티어","KOSDAQ","기술성장기업부","23800","-1000","-4.03","24400","24550","23800","19733","475920700","194727554000","8181830"
"445180","퓨릿","KOSDAQ","중견기업부","12230","20","0.16","12160","12230","12150","17332","210987020","205087169240","16769188"
"151910","퓨처코어","KOSDAQ","관리종목(소속부없음)","640","0","0.00","0","0","0","0","0","121645902080","190071722"
"341170","퓨쳐메디신","KONEX","일반기업부","4160","0","0.00","0","0","0","0","0","43818132800","10533205"
"220100","퓨쳐켐","KOSDAQ","기술성장기업부","12280","-310","-2.46","12570","12590","12100","267877","3291170370","271414463400","22102155"
"035200","프럼파스트","KOSDAQ","벤처기업부","3390","5","0.15","3365","3400","3365","1293","4376520","32986700100","9730590"
"334970","프레스티지바이오로직스","KOSDAQ","기술성장기업부","4140","-5","-0.12","4145","4145","4100","10525","43333210","254616081660","61501469"
